,ER CDX HY 5Y,ER CDX IG 5Y,ER CDX IG 10Y,ER CDX EM 5Y,ER ITRX MAIN 10Y,ER ITRX MAIN 5Y,ER ITRX XOVER 5Y,ER ITRX SNRFIN 5Y,ER ITRX SUBFIN 5Y,ER HYG,ER EMB,ER LQD,ER VCIT,ER IEI,ER IEF,ER RSP,ER IBCN,ER IEAC,ER IHYG,ER BKLN,ER HY Eqty,ER IG Eqty,ER SPY,ER EEM,ER IWM,ER IJH,ER SPX,ER RTY,ER SX5E
2024-08-27,308.62594326,125.25578282,118.47122421,167.28258361,127.6516573,126.77605593,321.02934019,129.7285373,166.61870355,1.1074759537724397,0.9385099504342784,0.964509332336567,1.0000996647520137,0.9425533048291737,0.8836141722252125,1.6265267975368511,0.8912018400659567,0.9209894641315567,1.0784489153640837,1.12440102938505,1.5892784764893124,1.9247279931119958,1.8860918020557524,1.096797570344964,1.413507130442025,1.584284746155785,483.52,314.45,1658.806
2024-08-28,308.09488134,125.2327107,118.41893457,167.20172255,127.61750282,126.75756818,320.8244689,129.68971474,166.49024719,1.1067619188541464,0.9368443610637012,0.9624047062957006,0.9990087135087119,0.9422550621489336,0.883031351006315,1.6218080089227374,0.8918712474761451,0.9211869682381474,1.0756953457380267,1.1274549866417038,1.5698066601870633,1.9213203640977452,1.8748631502924145,1.08983192278468,1.4037337366311462,1.5768421169579243,480.57,312.39,1663.192
2024-08-29,308.27718724,125.24095226,118.41942246,167.16367078,127.61672435,126.77262951,320.99810231,129.70216495,166.53184478,1.1077239245002801,0.9362983409336341,0.9606458189994168,0.9977980536121634,0.941007067137273,0.8813617412352118,1.6276309117645222,0.8919876378023383,0.920842265007336,1.0781891877191578,1.1289000841998054,1.5743426759895238,1.9299851577451927,1.87475352866142,1.0901741042377493,1.4135404633505686,1.580725913069669,480.55,314.49,1678.373
2024-08-30,308.6021638,125.26277299,118.45218082,167.07424825,127.5363424,126.74207477,320.58597606,129.67099882,166.4439093,1.107708702189728,0.9369734101931934,0.9578533717933231,0.9959860616743581,0.9397594212094484,0.8781556121938213,1.6399805017802527,0.8914948447572343,0.9204983103012201,1.0772610263929188,1.1303406386495134,1.5787971320216911,1.947254800563289,1.8923723558352612,1.0922805272367064,1.421535850166025,1.5928490072507282,484.92,316.28,1677.023
2024-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-02,,,,,127.5407322,126.74340556,320.68526154,129.67922904,166.44057709,,,,,,,,0.8903383543951123,0.9191477884731963,1.077187535759617,,1.5785633823352,1.9469664986719835,,,,,,,1681.072
2024-09-03,306.69192875,125.11894878,118.21837872,166.69943388,127.36548868,126.64157104,319.6310344,129.55573681,166.1587133,1.1036380641110985,0.9331544307927874,0.9606193849817525,0.9986405267249487,0.9428636271687683,0.8837983635127676,1.6186632437448287,0.8915054255261055,0.9217429464652104,1.0762032556522723,1.1274901007356144,1.541962135413522,1.9267998988833186,1.8531488757329684,1.0704596319150133,1.377855112769235,1.5514335857077588,474.7,306.38,1660.83
2024-09-04,306.80289602,125.1248594,118.22793431,166.75556158,127.38587225,126.64120631,319.56080187,129.57524531,166.22900176,1.107550827627474,0.9372034700425276,0.9664612045423006,1.0029832192446213,0.9464536534835912,0.8888393222671737,1.616092696857687,0.894055298335563,0.9230996200310186,1.0752745627190547,1.126787430185675,1.54987463478155,1.9284881973417916,1.8490816220824529,1.0700494883275424,1.3753260112015802,1.54605662223626,473.7,305.86,1638.227
2024-09-05,306.91386356,125.15327776,118.27730157,166.81168817,127.30667391,126.59587002,319.17209131,129.53152403,166.14086714,1.1111817209166621,0.9406386421801054,0.9710923534168988,1.0061176743096745,0.9471867849497039,0.8907937821094085,1.6059719824222065,0.8942818042053111,0.9236826467047117,1.0748032036794604,1.1276960120940769,1.538988980550398,1.9145644796895325,1.8443104485785955,1.0714007745008212,1.368278008707466,1.5352785908160032,472.17,304.12,1629.455
2024-09-06,305.59809927,125.02696181,118.07926634,166.64521011,127.21093802,126.54478985,318.62975728,129.45939829,166.01698919,1.1096238664859752,0.9383558228861593,0.970537030874274,1.0065937733766013,0.9491888224970997,0.8919318041457795,1.58849071433929,0.8964434630075385,0.9252701059358537,1.0761556072247866,1.126453800455606,1.5152283429812692,1.8926678556720717,1.812997401021395,1.0516075497439101,1.3420565817591203,1.5147292278452547,464.23,298.27,1598.756
2024-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-09,307.0010543,125.16580675,118.3048001,166.76222171,127.31544181,126.60898349,319.46588318,129.53120036,166.1054198,1.1121323996497545,0.9407687131663838,0.9725742656007793,1.0080358038899089,0.9494449756449952,0.8930686459829537,1.6036325611409052,0.8961719157654137,0.9260846814939777,1.0746583562854939,1.1284331161757621,1.519982933439208,1.9074703043939312,1.8330277269860837,1.0602603740425163,1.3456018660668607,1.5206789172260502,469.37,299.1,1613.262
2024-09-10,306.4699916,125.0998306,118.19675706,166.53581031,127.1521152,126.51124895,318.52009485,129.43143154,165.90782578,1.109876965900924,0.9413437331220064,0.9751292643837646,1.010202854750702,0.952158951602151,0.8967450228074624,1.6043269390886865,0.8968956884006689,0.9254304084935087,1.0741861219133708,1.129336889950604,1.5103363390654065,1.903597088635355,1.8407404181571558,1.05607704306297,1.3443050951181033,1.5171088442692588,471.47,298.91,1604.491
2024-09-11,307.22298837,125.16120833,118.2993944,166.73748684,127.06187534,126.4527122,318.17964146,129.36597548,165.8390404,1.1114055951365183,0.9436535146254115,0.9754382074928197,1.0100751566915045,0.9510663606713506,0.895977169682064,1.604834742995457,0.8989457846100968,0.9254717691314585,1.0728029112950757,1.129169685349953,1.5268677263471173,1.8989394626729565,1.8593519615027336,1.0637207259108221,1.348043059032885,1.5230563549890503,476.37,299.62,1607.864
2024-09-12,307.97598577,125.22226697,118.39315259,166.89635432,127.32740925,126.60786841,319.83958465,129.53541774,166.19193095,1.1127950242129436,0.945044703445372,0.9746238231635976,1.0092225031540658,0.950133260634403,0.8943941663090332,1.614564411954603,0.8970854521544195,0.924291594228095,1.0751172630919852,1.130077119139827,1.5465037941999618,1.9144790366594249,1.8747385868940916,1.0723701052654282,1.3652000899573034,1.5356851681678734,479.88,303.39,1623.383
2024-09-13,308.72898398,125.26439299,118.45625022,167.03809939,127.53494656,126.72411596,320.97960168,129.67766835,166.47375424,1.1157241811119833,0.9491895351349072,0.9775237679205396,1.0115100720387822,0.9518156788444584,0.8959836258832311,1.629786471228765,0.8976023917189256,0.9258164602707478,1.0795848424910708,1.129909804944132,1.578612333626939,1.9337925907228937,1.884252208113789,1.0772414892939055,1.3986751633109495,1.562963517093018,482.24,310.84,1634.178
2024-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-16,309.13322445,125.30023489,118.50851312,167.1893574,127.53953399,126.72672268,321.02548892,129.66679099,166.43353585,1.1183728909120814,0.9548635717128886,0.9817173770850764,1.0137950010708872,0.9528639346277198,0.898207398647725,1.6413721139357922,0.8983957999973047,0.9266455653464525,1.078885174586187,1.1308127263507932,1.5981275559389791,1.9496900072330579,1.8867558150792996,1.0806032601687239,1.4034990430174719,1.5732703307457385,482.94,311.92,1628.443
2024-09-17,309.45820384,125.3038285,118.5126467,167.34822574,127.63245547,126.77743871,321.54446194,129.72732723,166.51188777,1.1184975567242088,0.9545184948014942,0.9816736288476102,1.0132998468204433,0.9516922438498028,0.8964435982665451,1.6435500074212896,0.8969230215364596,0.9255427146859532,1.078775749388118,1.131180329509283,1.607848489271554,1.950053401441074,1.8872476017101807,1.0817021215352804,1.4149007043839865,1.5810038577130132,483.02,314.27,1640.851
2024-09-18,309.76445296,125.32422922,118.55593937,167.37010652,127.60411213,126.76214048,321.43984102,129.70627378,166.48013562,1.119323714312387,0.9516235020581764,0.9774872816901451,1.010994142593354,0.9494911478635963,0.8924159350476673,1.6402344343704607,0.8954510738508783,0.9242088446516343,1.0777276431625602,1.131012851977164,1.6121070531970527,1.9476822912797862,1.8813707673862043,1.0777704631854408,1.4149494534129534,1.5823116806856008,481.31,314.16,1632.467
2024-09-19,310.7501916,125.39790232,118.67099791,167.80295072,127.79183692,126.88082027,323.00003286,129.8476627,166.66873764,1.122544344678019,0.9556762226814867,0.9782333619133639,1.0117175153080735,0.9494432929342939,0.8915711536180254,1.6575141251812766,0.8966307715046192,0.9270455972930632,1.083956910576461,1.1319308435266182,1.6367243554023783,1.9654866449231256,1.913222917829179,1.1005027851335278,1.443902888019126,1.609333190205284,489.61,320.81,1666.337
2024-09-20,310.86247807,125.41507431,118.68589943,167.74763112,127.67796673,126.82726007,322.58963225,129.79292542,166.53758768,1.1238040202697968,0.9537130113961583,0.9789793258152091,1.0123200305556317,0.949474228636195,0.8911799862151352,1.651242068244736,0.8954350629991759,0.9257818581077765,1.081497241724825,1.1312441799451964,1.6315547007651399,1.9582611160031158,1.9096675470492177,1.0980919668054892,1.428237092450327,1.5975574564848891,488.26,317.35,1643.534
2024-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-23,310.54968203,125.38312231,118.63396723,167.606448,127.60843969,126.80420161,322.48780361,129.72639876,166.39445695,1.1215643461725249,0.9508333449928887,0.9774764577324299,1.0112284905173037,0.9488712170412956,0.8905173959084113,1.6594406890795281,0.8979404548226214,0.9281502642229997,1.0826965661401908,1.1311046502815056,1.6434292967551862,1.9688223292801872,1.9141835016076165,1.1064914897374152,1.4228241803422714,1.6060745327259704,489.51,316.03,1646.887
2024-09-24,310.73415165,125.39970047,118.66057683,167.76683899,127.60360971,126.80388206,322.34175211,129.70359545,166.37734994,1.1215662012177614,0.9519287734190582,0.9789930563456138,1.0126702751880081,0.9500903575179511,0.8913933278816715,1.6616466754602552,0.8998930420265202,0.9292056770179603,1.0827212281081984,1.1298754257726127,1.6472210498600408,1.9729292664002376,1.9194038384610586,1.1440374531635746,1.4250179002037215,1.605603403341654,490.8,316.49,1664.661
2024-09-25,310.62988791,125.36866404,118.59020517,167.6506269,127.58899782,126.79801738,322.37739021,129.70017646,166.42007897,1.1201669180293903,0.9489475039819719,0.9730903125640581,1.008926481105107,0.9480623606637629,0.8876529008992122,1.6511499261242655,0.8981451060632909,0.9268635204776594,1.0819248947889304,1.1302624957880838,1.6272072583893649,1.9592282235446354,1.9149131237218693,1.1318237612572122,1.407505429580189,1.589186394540848,489.7,312.55,1658.289
